Name,Location,Experience,Specialization,Image_Url,Rating,City,Description
Advocate Vijay Belavadi,"MG Road, Bangalore / Bengaluru",24 years Experience,Property,https://lawrato.com/expert_images/thumb/webp/advocate-vijay-belavadi.webp,4.6,Bengaluru,"Advocate Vijay Belavadi has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Vijay provides services in the field of cheque bounce, civil laws, wills/trusts, family law and banking & finance.Advocate Vijay enrolled with the Bar Council Of Karnataka in 2001. He is a member of the Bangalore Bar Association."
Advocate Hanumesh H N,"sheshadripuram, Bangalore / Bengaluru",8 years Experience,Property,https://lawrato.com/expert_images/thumb/webp/advocate-hanumesh-h-n.webp,4.3,Bengaluru,"Advocate Hanumesh H N has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Founder of Hexa legal Research group and partner in Zista legalis , Mainly practised in the field of Criminal law, Real estate, cyber  law, Family law and labour matters, Advisor for many startup companies, firms and NGOs, and successfully handled cases representing many high stake companies. Conducted full fledged trials, contemporary cyber frauds and helped in recovering amounts. He is also a member of many NGOs and organisations, and legal advisor for companies."
Advocate Aparna Kanampalli,"Malleswaram, Bangalore / Bengaluru",27 years Experience,Property,https://lawrato.com/expert_images/thumb/webp/advocate-aparna-kanampalli.webp,4.8,Bengaluru,"Advocate Aparna Kanampalli has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Aparna provides services in various field of civil laws, criminal laws, family law, consumer cases, landlord/tenant matters, revenue related matters, arbitration matters, matrimonial related matters and drafting and vetting of various agreements and documents.Advocate Aparna enrolled with the Bar Council of Karnataka in 1998. She is a member of the Bar Association of Karnataka."
Advocate Sathyanarayana Reddy,"JP Nagar, Bangalore / Bengaluru",42 years Experience,Property,https://lawrato.com/expert_images/thumb/webp/advocate-sathyanarayana-reddy.webp,4.3,Bengaluru,"Advocate Sathyanarayana Reddy is enrolled with the Bar Council of Karnataka in the year 1983.He is a member of the Bangalore Bar Association.Advocate Sathyanarayana Reddy has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired excellent legal acumen and expertise in providing legal consultancy and advisory services in various fields of Civil Matters, Property Matters, Criminal Matters, Family Matters and drafting and vetting of various agreements and documents."
Advocate Bharat Kumar,"Banashankari, Bangalore / Bengaluru",11 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-bharat-kumar.webp,5.0,Bengaluru,"Advocate Bharat Indu Kumar is a Law graduate and Associate with certification in Federal Laws - Fair Credit Reporting Act (FCRA) from US. Special area of expertise in Bank cases pertaining to SARFAESI & RDDBFI Act and Credit Reporting laws (CIBIL), Consumer disputes, Tax compliance, corporate affairs, IPR etc. Key contact person of the firm for clients who want to engage the Law Firm for taking up their cases/litigations and other miscellaneous legal assignments."
Advocate Bhailappa Chanabasappa Balagali,"Civil Court, Bangalore / Bengaluru",2 years Experience,Tax,https://lawrato.com/expert_images/thumb/advocate-bhailappa-chanabasappa-balagali.jpg,4.0,Bengaluru,"Advocate Bhailappa Chanabasappa Balagali has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services."
Advocate Hemalatha,"K. R. Puram, Bangalore / Bengaluru",10 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-hemalatha.webp,5.0,Bengaluru,"Advocate Hemalatha completed her law in the year 2015 and has been providing services in various fields of law, that is, Cheque Bounce, Criminal, Divorce, Civil, Recovery and drafting and vetting of various agreements and documents.Advocate Hemalatha enrolled with the Bar Council of Karnataka in 2015. She is a member of the Bangalore Bar Association."
Advocate Lava M,"19, Sns Plaza, Bangalore / Bengaluru",22 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-lava-m.webp,5.0,Bengaluru,"Advocate Lava has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Lava provides services in various field of taxation and related matters, direct tax matters, indirect tax matters, service tax matters and drafting and vetting of various agreements and documents.Advocate Lava enrolled with the Bar Council of Karnataka in 2003. He is a member of the Advocates Association of Bangalore."
Advocate Pratibha Sreenidhi Nadiger,"Malleswaram, Bangalore / Bengaluru",26 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-pratibha-sreenidhi-nadiger.webp,5.0,Bengaluru,"Advocate Pratibha Sreenidhi Nadiger completed her law in the year 1999 and has been providing services in the field of law, that is, Income Tax Matters and drafting and filing of various agreements and documents.Advocate Pratibha enrolled with the Bar Council of Karnataka in 1999. She is a member of the Bangalore Bar Association."
Advocate Gayatri Sridharan,"Indiranagar, Bangalore / Bengaluru",36 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-gayatri-sridharan.webp,4.7,Bengaluru,"Advocate Gayatri Sridharan has been practicing and handling cases independently with a result-oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.She provides services in the various fields of law, that is, Trademark & Copyright, Tax, International Law, Civil, Corporate and drafting and vetting of various agreements and documents.Advocate Gayatri enrolled with the Bar Council of Karnataka in 1989."
Advocate Suhas,"Ulsoor, Bangalore / Bengaluru",14 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-suhas.webp,5.0,Bengaluru,"Advocate Suhas completed his law in the year 2011 and has been providing services in various fields of law, that is, Arbitration, Tax, Criminal, Consumer Court, Labour & Service, Motor Accident, Corporate and drafting and vetting of various agreements and documents.Advocate Suhas enrolled with the Bar Council of Karnataka in 2011. He is a member of the Karnataka Bar Association."
Advocate Megha Rani,"Jai Mahal Extension, Bangalore / Bengaluru",8 years Experience,Tax,https://lawrato.com/expert_images/thumb/advocate-megha-rani.jpg,5.0,Bengaluru,"Advocate Megha Rani completed his law in the year 2017 and has been providing services in various fields of law, that is, Family, Property, Tax, Child Custody, Divorce, Civil, Recovery, Corporate and drafting and vetting of various agreements and documents.Advocate Megha enrolled with the Bar Council of Karnataka in 2017. He is a member of the Karnataka Bar Association."
Advocate Prakasha L,"Mahalakshmi Layout, Bangalore / Bengaluru",15 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-prakasha-l.webp,4.0,Bengaluru,"Advocate Prakasha L has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Prakasha provides services in various field of civil laws, criminal laws, family law, consumer cases, landlord/tenant matters, revenue related matters, arbitration matters, matrimonial related matters and drafting and vetting of various agreements and documents.Advocate Prakasha enrolled with the Bar Council of Karnataka in 2010. He is a member of the Advocates Association of Bangalore."
Advocate Chaitanya Mudrabettu,"Vijayanagar, Bangalore / Bengaluru",22 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-chaitanya-mudrabettu.webp,4.0,Bengaluru,"Advocate Chaitanya Mudrabettu has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services."
Advocate Saurabh PS Chauhan,"Vittal Mallya Road, Bangalore / Bengaluru",18 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-saurabh-ps-chauhan-bangalore.webp,4.0,Bengaluru,"Advocate Saurabh PS Chauhan has been practicing and handling cases independently with a result-oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.He provides services in the various fields of law, that is, Trademark & Copyright, Startup, Tax, GST, Corporate and drafting and vetting of various agreements and documents.Advocate Saurabh enrolled with the Bar Council of Himachal Pradesh in 2007."
Advocate Manohar,"Halasuru, Bangalore / Bengaluru",33 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-manohar.webp,4.0,Bengaluru,"Advocate Manohar completed his law in the year 1992 and has been providing services in various fields of law, that is, Family, Property, Tax, Criminal, Divorce and drafting and vetting of various agreements and documents.Advocate Manohar enrolled with the Bar Council of Karnataka in 1992. He is a member of the Bangalore Bar Association."
Advocate Balram R Rao,"Seshadripuram, Bangalore / Bengaluru",19 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-balram-r-rao.webp,4.0,Bengaluru,"Advocate  Balram R Rao completed his law in the year 2006 and has been providing services in various fields of law, that is, Arbitration, Tax, GST, Banking/Finance and drafting and vetting of various agreements and documents.Advocate Balram enrolled with the Bar Council of Karnataka in 2006. He is a member of the Karnataka High Court Bar Association."
Advocate Kanungo Ashok Hansraj,"Basettypet, Bangalore / Bengaluru",35 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-kanungo-ashok-hansraj.webp,4.0,Bengaluru,"Advocate Kanungo Ashok Hansraj has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Ashok provides services in various fields of Customs & Central Excise Matters, Civil Matters, Tax Matters and drafting and vetting of various agreements and documents.Advocate Ashok enrolled with the Bar Council of Karnataka in 1990. He is a member of Karnataka Bar Association."
Advocate Malhararao,"Malleshwaram, Bangalore / Bengaluru",25 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-malhararao.webp,4.0,Bengaluru,"Advocate Malhararao has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired excellent professional experience in providing legal consultancy and advisory services.Advocate Malhararao provides services in various fields of Corporate Matters, Trademark and Copyright Matters, Arbitration Matters, Tax Matters, Supreme Court related Matters and drafting and vetting of various agreements and documents.Advocate Malhararao enrolled with the Bar Council of Karnataka in 2000."
Advocate Siddharth Merathia,"Kadugodi, Bangalore / Bengaluru",14 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-siddharth-merathia.webp,4.0,Bengaluru,"Advocate Siddharth Merathia has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired excellent professional experience in providing legal consultancy and advisory services.Advocate Siddharth provides services in various fields of corporate laws, startup related matters, tax related matters, contract life cycle management, government relations and liason matters and drafting and vetting of various agreements and documents.Advocate Siddharth enrolled with the Bar Council of Jharkhand in 2011. He is a member of the Advocates Association Jharkhand High Court, Ranchi."
Advocate Shaila Jartarghar,"Marathahalli, Bangalore / Bengaluru",8 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-shaila-jartarghar.webp,4.0,Bengaluru,"Advocate Shaila Jartarghar completed her law in the year 2017 and has been providing services in various fields of law, that is, Tax, R.T.I, Civil, Labour & Service, Corporate, Banking/ Finance and drafting and vetting of various agreements and documents.Advocate Shaila enrolled with the Bar Council of Karnataka in 2017."
Advocate Abhishek Pastey,"Malleshwaram, Bangalore / Bengaluru",8 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-abhishek-pastey.webp,4.0,Bengaluru,"Advocate Abhishek Pastey completed his law in the year 2017 and has been providing services in various fields of law, that is, Startup, Tax, Labour & Service, Corporate and drafting and vetting of various agreements and documents.Advocate Abhishek enrolled with the Bar Council of Karnataka in 2017. He is a member of the Bangalore Bar Association."
Advocate Abhay Anand J,"Gandhinagar, Bangalore / Bengaluru",12 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-abhay-anand-j.webp,4.0,Bengaluru,"Advocate Abhay Anand J completed his law in the year 2013 and has been providing services in various fields of law, that is, Arbitration, Cheque Bounce, Customs & Central Excise, Corporate, Banking / Finance, Civil, Tax, GST and drafting and vetting of various agreements and documents.Advocate Abhay enrolled with the Bar Council of Karnataka in 2013. He is a member of the Advocates Association Bangalore."
Advocate SN Aravinda,"Malleshwaram, Bangalore / Bengaluru",9 years Experience,Tax,https://lawrato.com/expert_images/thumb/webp/advocate-sn-aravinda.webp,4.0,Bengaluru,"Advocate SN Aravinda has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired excellent professional experience in providing legal consultancy and advisory services.Advocate Aravinda provides services in various fields of Corporate Matters, Trademark and Copyright Matters, Arbitration Matters, Tax Matters, Supreme Court related Matters and drafting and vetting of various agreements and documents.Advocate Aravinda enrolled with the Bar Council of Karnataka in 2016."
Advocate Rajesh K.S,"Subedar Chatram Road (SC Road), Bangalore / Bengaluru",19 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/advocate-rajesh-ks.jpg,4.7,Bengaluru,"Advocate Rajesh K.S has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has acquired excellent professional experience in providing legal consultancy and advisory services in various fields of law.Advocate Rajesh provides legal services in a variety of legal areas including, Family Disputes, Property related Matters, Matrimonial Disputes, and Drafting and vetting of various agreements and connected matters, Writ Jurisdiction, Service matters, Civil matters, Criminal matters, and other miscellaneous matters."
Advocate Pratap Kumar,"Ashok Nagar, Bangalore / Bengaluru",32 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/webp/advocate-pratap-kumar.webp,4.6,Bengaluru,"Advocate Pratap Kumar has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Pratap provides services in various field of Civil Laws, Criminal Laws, Family Law, Consumer cases, Property Matter related to Injunction, Property Verification, Partition Suit, Title Suit, Succession Certificate and drafting and vetting of various agreements and documents.He has extensive knowledge in consumer matters and DRT matters.Also he holds an expertise into Registration of Co-operative Society, Companies, NGOs.Advocate Pratap enrolled with the Bar Council of Tamil Nadu and Puducherry in 1993. He is a member of the Karnataka High Court Bar Association."
Advocate B Sivaram,"Hoysala Nagar, Bangalore / Bengaluru",32 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/advocate-b-sivaram.jpg,4.0,Bengaluru,"Advocate B Sivaram has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services."
Advocate Bharat Kumar,"Banashankari, Bangalore / Bengaluru",11 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/webp/advocate-bharat-kumar.webp,5.0,Bengaluru,"Advocate Bharat Indu Kumar is a Law graduate and Associate with certification in Federal Laws - Fair Credit Reporting Act (FCRA) from US. Special area of expertise in Bank cases pertaining to SARFAESI & RDDBFI Act and Credit Reporting laws (CIBIL), Consumer disputes, Tax compliance, corporate affairs, IPR etc. Key contact person of the firm for clients who want to engage the Law Firm for taking up their cases/litigations and other miscellaneous legal assignments."
Advocate Anik,"K G Road, Bangalore / Bengaluru",15 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/advocate-anik.jpg,4.4,Bengaluru,"Advocate Anik has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services."
Advocate Amshith Hegde H S,"Rajajinagar, Bangalore / Bengaluru",16 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/advocate-amshith-hegde-h-s.jpg,5.0,Bengaluru,"Advocate Amshith Hegde H Shas been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Amshith provides services in various field of civil laws, family law, consumer cases, landlord/tenant matters, arbitration matters, matrimonial related matters and drafting and vetting of various agreements and documents.Advocate Amshith enrolled with the Bar Council of Karnataka in 2009. He is a member of the Advocates Association of Bangalore."
Advocate Shristi Jaiswal,"Koramangala Club, Bangalore / Bengaluru",8 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/webp/advocate-shristi-jaiswal.webp,4.0,Bengaluru,"Advocate Shristi Jaiswal has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services."
Advocate Sujnaneshwari Shetty,"Kanakapura Road, Bangalore / Bengaluru",15 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/webp/advocate-sujnaneshwari-shetty.webp,4.9,Bengaluru,"Advocate Sujnaneshwari Shetty has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Sujnaneshwari Shetty is a seasoned and independent legal practitioner based in Bangalore, Karnataka, with over 15 years of experience in the legal profession and active litigation since 2010. Known for her strategic, result-oriented approach, she delivers high-quality legal solutions tailored to both individual and business clients.She holds a Bachelor of Business Management (BBM) from St. Agnes College, Mangalore University, an MBA from Sikkim Manipal University, a law degree from Bangalore University, and an LL.M from Kuvempu University."
Advocate Hanumesh H N,"sheshadripuram, Bangalore / Bengaluru",8 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/webp/advocate-hanumesh-h-n.webp,4.3,Bengaluru,"Advocate Hanumesh H N has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Founder of Hexa legal Research group and partner in Zista legalis , Mainly practised in the field of Criminal law, Real estate, cyber  law, Family law and labour matters, Advisor for many startup companies, firms and NGOs, and successfully handled cases representing many high stake companies. Conducted full fledged trials, contemporary cyber frauds and helped in recovering amounts. He is also a member of many NGOs and organisations, and legal advisor for companies."
Advocate E. A. Ashwin Datha,"Seshadripuram, Bangalore / Bengaluru",4 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/advocate-e-a-ashwin-datha.jpg,4.0,Bengaluru,"E.A. Ashwin Datha, Advocate at Bengaluru is the ideal choice for expert legal guidance. He offers a broad spectrum of legal services under one roof. Whether you’re facing legal issues related to divorce, criminal cases, bail, domestic violence, dowry harassment, property disputes, employment termination or consumer related issues, E.A. Ashwin Datha has the expertise to effectively navigate your challenges."
Advocate Tabassum Sultana,"Mysore Bank Circle, Bangalore / Bengaluru",10 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/webp/advocate-tabassum-sultana.webp,4.0,Bengaluru,"Advocate Tabassum is an appointed Karnataka State Legal Services Authority Advocate with Specialization in the Field of Family Law, Criminal Law, Cyber Crime and includes Divorce (Mutual and Contested), Child Custody, Domestic Violence, Dowry Harrasment, Mediation, Counselling, Contract Review, Bails (Regular and Anticipatory Bail), All kinds of Documentation, Police Station visits..etc.."
Advocate Ramakrishnan S.,"Cunningham Road, Bangalore / Bengaluru",18 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/webp/advocate-ramakrishnan-s.webp,4.4,Bengaluru,"Advocate Ramakrishnan S. completed his law in the year 2007 and has been providing services in various fields of law, that is, Arbitration, Property, Cheque Bounce, Civil, Consumer Court, Banking/ Finance and drafting and vetting of various agreements and documents.Advocate Ramakrishnan enrolled with the Bar Council of Karnataka in 2007. He is a member of the Bangalore Bar Association."
Advocate Naman Saraswat,"Park Road, Bangalore / Bengaluru",17 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/webp/advocate-naman-saraswat.webp,4.3,Bengaluru,"Advocate Naman Saraswat has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired excellent professional experience in providing legal consultancy and advisory services.Advocate Naman provides services in various fields of Criminal Matters, Divorce Matters, Family Matters, Civil Matters and drafting and vetting of various agreements and documents.Advocate Naman enrolled with the Bar Council of Karnataka in 2008."
Advocate Pallavi K,"5th Main Chamrajpet, Bangalore / Bengaluru",12 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/webp/advocate-pallavi-k.webp,4.8,Bengaluru,"Advocate Pallavi K completed her law in the year 2013 and has been providing services in various fields of law, that is, Cheque Bounce, Divorce, Wills/ Trusts, Civil and drafting and vetting of various agreements and documents.Advocate Pallavi enrolled with the Bar Council of Karnataka in 2013. She is a member of the Karnataka Bar Association."
Advocate Abhijeet S.K,"Vijayanagar, Bangalore / Bengaluru",13 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/advocate-abhijeet-s.k.jpg,5.0,Bengaluru,"Advocate Abhijeet S.K completed his law in the year 2012 and has been providing services in various fields of law, that is, Cheque Bounce, Criminal, Divorce, Civil, Consumer Court and drafting and vetting of various agreements and documents.Advocate Abhijeet enrolled with the Bar Council of Karnataka in 2012. He is a member of the Advocates Association Bangalore."
Advocate Bhojappa Kallihala,"Cubbonpet, Bangalore / Bengaluru",15 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/webp/advocate-bhojappa-kallihala.webp,5.0,Bengaluru,"Advocate Bhojappa Kallihala completed his law in the year 2010 and has been providing services in various fields of law, that is, Family, Cheque Bounce, Criminal, Divorce, Consumer Court and drafting and vetting of various agreements and documents.Advocate Bhojappa enrolled with the Bar Council of Karnataka in 2010. He is a member of the Bangalore Bar Association."
Advocate M Lakshmikanth Arya,"Gayathrinagar, Bangalore / Bengaluru",19 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/webp/advocate-m-lakshmikanth-arya.webp,4.5,Bengaluru,"Advocate M. Lakshmikanth Arya has been practicing and handling cases independently with a result-oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Lakshmikanth provides services in various fields of Consumer Court Matters, Divorce Matters, Family Matters, Property Matters, Civil Matters and drafting and vetting of various agreements and documents.Advocate Lakshmikanth enrolled with the Bar Council of Karnataka in 2006. He is a member of Bangalore Bar Association."
Advocate Priyanka Y,"RMV 2nd stage, Bangalore / Bengaluru",9 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/webp/advocate-priyanka-y.webp,4.2,Bengaluru,"Advocate Priyanka Y completed her law in the year 2016 and has been providing services in various fields of law, that is, Cheque Bounce, Trademark & Copyright, Family, Landlord/Tenant, Civil, Recovery, Consumer Court, Property and drafting and vetting of various agreements and documents.Advocate Priyanka enrolled with the Bar Council of Karnataka in 2016."
Advocate Jibu J,"Sangha Building, Bangalore / Bengaluru",9 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/webp/advocate-jibu-j.webp,4.7,Bengaluru,"Advocate Jibu J has been practicing and handling cases independently with a result-oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Jibu provides services in the various field of Family, Property Registration & Disputes, Cheque Bounce, Mutual Consent Divorce, Medical Negligence, Consumer Court, Bail Matters and drafting and vetting of various agreements and documents.Advocate Jibu enrolled with the Bar Council of Karnataka in 2016. He is the Kerala State Legal Council Secretary of Nations Human Rights Council(NHRC)"
Advocate Rekha Bala Subramanian,"Ashok Nagar, Bangalore / Bengaluru",19 years Experience,Consumer Court,https://lawrato.com/expert_images/thumb/webp/advocate-rekha-bala-subramanian.webp,4.6,Bengaluru,"Advocate Rekha Bala Subramanian  has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Rekha provides services in various fields of Civil Matters, Divorce Matters, Criminal Matters, Property Matters, Child Custody Matters and drafting and vetting of various agreements and documents.Advocate Rekha enrolled with the Bar Council of Karnataka in 2006. She is the member of Bangalore Advocate Bar Association."
Advocate K S Archana,"Yellappa Chetty Layout, Bangalore / Bengaluru",8 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-k-s-archana.webp,4.8,Bengaluru,"Advocate K S Archana has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services"
Advocate B Sivaram,"Hoysala Nagar, Bangalore / Bengaluru",32 years Experience,Civil,https://lawrato.com/expert_images/thumb/advocate-b-sivaram.jpg,4.0,Bengaluru,"Advocate B Sivaram has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services."
Advocate Gopala C,"JP Nagar, Bangalore / Bengaluru",11 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-gopala-c.webp,5.0,Bengaluru,"Advocate Gopala C has been practicing and handling cases independently with a result-oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.He provides services in the various fields of law, that is, Family, Property, Child Custody, Cheque Bounce, Criminal, Civil and drafting and vetting of various agreements and documents.Advocate Gopala enrolled with the Bar Council of Karnataka in 2014. He is a member of the City Civil Court Bar Association."
Advocate Harsit V. Raj,"Kasturinagar, Bangalore / Bengaluru",8 years Experience,Civil,https://lawrato.com/expert_images/thumb/advocate-harsit-v-raj.jpg,4.0,Bengaluru,"Adv. Harsit V Raj is dedicated to providing top-notch legal services to clients nationwide, adding significant value to their business operations. He prioritize understanding his clients' concerns and delivering tailored solutions that meet their needs and surpass their expectations.Adv Harsit earned his Bachelor of Law (Hons.) from Hidayatullah National Law University, Raipur in 2016. During his academic tenure, he participated in the 12th National Youth Parliament organized by the Ministry of Parliamentary Affairs."
Advocate Shiva Kumar Biradar,"Basaveshwar Nagar, Bangalore / Bengaluru",13 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-shiva-kumar-biradar.webp,4.8,Bengaluru,"Advocate Shiva Kumar Biradar has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Shiv has been providing services in various fields of law, including, but not limited to Civil, Criminal, Arbitration, Labour & Service Matters, matters relating to Property Law, Copyright, inter-alia, Suits, Writs, Appeals, Revisions, Complaints relating to Debt Recovery, Dishonor of Cheques, Rent Control Act, Cheque Bounce Matters, Matrimonial disputes and drafting and vetting of various agreements, documents, will, MoU, and so on.Advocate Shiv has extensive knowledge and expertise in Statutory Compliance and Documentation."
Advocate Nabarun Banerjee,"Whitefield, Bangalore / Bengaluru",2 years Experience,Civil,https://lawrato.com/expert_images/thumb/advocate-nabarun-banerjee.jpg,4.0,Bengaluru,"Advocate Nabarun Banerjee has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services."
Advocate Bharat Kumar,"Banashankari, Bangalore / Bengaluru",11 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-bharat-kumar.webp,5.0,Bengaluru,"Advocate Bharat Indu Kumar is a Law graduate and Associate with certification in Federal Laws - Fair Credit Reporting Act (FCRA) from US. Special area of expertise in Bank cases pertaining to SARFAESI & RDDBFI Act and Credit Reporting laws (CIBIL), Consumer disputes, Tax compliance, corporate affairs, IPR etc. Key contact person of the firm for clients who want to engage the Law Firm for taking up their cases/litigations and other miscellaneous legal assignments."
Advocate Amshith Hegde H S,"Rajajinagar, Bangalore / Bengaluru",16 years Experience,Civil,https://lawrato.com/expert_images/thumb/advocate-amshith-hegde-h-s.jpg,5.0,Bengaluru,"Advocate Amshith Hegde H Shas been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Amshith provides services in various field of civil laws, family law, consumer cases, landlord/tenant matters, arbitration matters, matrimonial related matters and drafting and vetting of various agreements and documents.Advocate Amshith enrolled with the Bar Council of Karnataka in 2009. He is a member of the Advocates Association of Bangalore."
Advocate Sandesh K C,"JP Nagar, Bangalore / Bengaluru",8 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-sandesh-k-c.webp,4.0,Bengaluru,"Advocate Sandesh K C has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services."
Advocate Anik,"K G Road, Bangalore / Bengaluru",15 years Experience,Civil,https://lawrato.com/expert_images/thumb/advocate-anik.jpg,4.4,Bengaluru,"Advocate Anik has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services."
Advocate Babita,"High Ground Palace Road, Bangalore / Bengaluru",11 years Experience,Civil,https://lawrato.com/expert_images/thumb/advocate-babita.jpg,4.1,Bengaluru,"Advocate Babita is heading a Law firm B & A LawJurist . This Lawfirm is handling cases with a result oriented approach, both professionally and ethically.This office has acquired excellent professional experience in providing legal consultancy and advisory services in Criminal, Family (Reconciliation of Marriage, Divorce, Maintenance and Dowry cases), Cyber Crime cases, Civil, Commercial , company matters, Property cases And Employment Matters.This office also deals with 138NI ACT Cheque Bounce cases Along with Arbitration and Corporate cases.This office provides various agreements and documents services as well.Advocate Babita enrolled with the Bar Council of Karnataka in 2014. She is a member of Bangalore Bar Association."
